smiles,Egc
[*]C=C([*])c1cccc(C#C)c1,0.069
[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCC(=O)O[*],5.4365
[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CCCC(=O)O[*],7.0209
[*]CCOc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(O[*])cc2)cc1,4.6906
[*]Oc1c(C)cc([*])cc1C,4.5265
[*]OC1CCC(OC(=O)OCCCCCOC([*])=O)CC1,7.0367
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc([*])cc5C4=O)ccc1-3)C2=O,2.2777
[*]CNC(=O)CCCCC(=O)NCC1COC([*])CO1,6.0452
[*]CCN([*])C(=O)c1cc(F)ccc1F,4.4693
[*]NNC(=O)c1ccc(C([*])=O)cc1,4.8451
[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O[*])cc4)cc3)cc2)cc1,4.067
[*]C(C)=C([*])SCC,3.9571
[*]CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])cc2)cc1)c1ccccc1,4.1239
[*]CCCCOC(=O)SSSC(=O)O[*],3.9747
[*]CCCCCCCCCCCCOC(=O)CC=CCC(=O)O[*],5.9809
[*]c1cc(-c2ccc(OCCCCCCCC)cc2)c([*])s1,2.6404
[*]c1ccc(Oc2ccc(-c3nnc([*])o3)cc2)cc1,3.7488
[*]C[*],6.8972
[*]CCCCCCCCCCN(C)C(=O)CCCCCCCCC(=O)N([*])C,5.5704
[*]C(=O)NCCCCCCCCNC(=O)c1cncc([*])c1,4.7551
[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,2.7929
[*]CCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,4.317
[*]C(C#N)=C(C#N)n1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,3.4736
[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C([*])=O)c3)cc2)cc1,3.497
[*]OC(CCCCCCC=C)CC([*])=O,5.8983
[*]CC([*])C(=O)c1ccc(Br)cc1,1.5897
[*]CC(S1)=CC=C1C(=O)C(S2)=CC=C2[*],3.4685
[*]Oc1ccc(Oc2cccc([*])n2)cc1,4.3182
[*]OC(=O)C1CCC(C(=O)OC2COC3C([*])COC23)CC1,6.4746
[*]C=C([*])c1ccccc1C(F)(F)F,1.343
[*]CCC(Cl)=C([*])Cl,5.2834
[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc([*])n5-c5ccc(C)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,3.9499
[*]C=Cc1ccc(N(c2ccc(C=Cc3ccc4c5ccc([*])cc5n(CC(CC)CCCC)c4c3)cc2)c2ccc(OCC(CC)CCCC)cc2)cc1,3.0565
[*]NC(=S)NC(C=C1)=CC=C1[*],3.4701
[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC([*])=O)cc3)c3ccccc3Cc3ccccc32)cc1,4.6067
[*]CCc1ccc([*])c(Cl)c1,5.1823
[*]CCCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O[*],5.8625
[*]CCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],6.2098
[*]CC(COc1cccc(C)c1)O[*],5.1113
[*]CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,5.2905
[*]CCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],6.544
[*]c1ccc(-c2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc([*])nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,3.4086
[*]CCCO[*],6.2459
[*]Oc1ccc(OC(=O)CCC([*])=O)cc1,5.0485
[*]CC(=O)C(C=C1)=CC=C1C(=O)[*],4.4703
[*]CCCCOC(=O)c1cccc(C(=O)O[*])c1,5.1711
[*]Oc1ccc(NC(=O)Nc2ccc(Cc3ccc(NC([*])=O)cc3)cc2)cc1C,4.2557
[*]CCCCCCCCC(=O)N[*],6.101
[*]CCCCCCCCCCCCCCCCCCCCOC(=O)COCC(=O)O[*],6.3895
[*]CCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N[*],5.7342
[*]C(=O)Nc1ccc(Cc2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,3.1109
[*]c1ccc(S([*])(=O)=O)cc1,4.2821
[*]CCC(C#N)CC(C)=C([*])C,5.2759
[*]CCCCCCCNC(=S)N[*],4.3034
[*]CCC(C(=O)OC)C([*])C(=O)OC,6.6384
[*]CC([*])c1cccc(C)c1,5.185
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,2.497
[*]C=CC(C[*])OC,5.0501
[*]c1cc2c(s1)-c1sc(-c3cc4c(s3)-c3sc([*])cc3C4(CC(CC)CCCC)CC(CC)CCCC)cc1C2=O,1.5473
[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,2.7192
[*]CCOCCOC(=O)c1ccc(Cc2ccc(C(=O)O[*])cc2)cc1,4.5987
[*]CCC1CC([*])C2C3CC(C12)C(C)(C(=O)OC)C3,6.4636
[*]C=C([*])c1ccc(C#C)cc1,0.2378
[*]CCC(=O)N([*])C,5.368
[*]CCCOC(=O)CCCCCCCCCCC(=O)O[*],6.5126
[*]OC(=C)CC([*])=O,5.0472
[*]CCCCCCCCCCOC(=O)CC(C)C(=O)O[*],6.5777
[*]NC(=O)NC(=O)[*],3.9005
[*]C=CC1CC([*])C2C3CCC(C3)C12,5.1047
[*]CC(O)COc1cccc(O[*])c1,5.2018
[*]Cc1ccc(CNC(=O)CCCCCCCCCCCCCC(=O)N[*])cc1,5.2897
[*]C(=O)Nc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(-c4nc5cc([*])ccc5[nH]4)cc3)cc2)cc1,2.7114
[*]CC([*])c1ccc(C)c(C)c1,4.4861
[*]CONO[*],6.4799
[*]CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCC(=O)O[*],6.7391
[*]c1sc([*])c2c1OCCO2,1.7526
[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C([*])(F)F)cc5C4=O)cc3)cc1)C2=O,2.6011
[*]c1cccc(N2CC(=O)N([*])CC2=O)c1,5.0572
[*]Oc1ccc(N=Nc2ccc([*])cc2)cc1,3.1576
[*]CC([*])(CO)C(=O)OCC,5.8505
[*]OC(=O)c1ccc(CCc2ccc(C([*])=O)cc2)cc1,4.4852
[*]CCCCCCNC(=O)CCCCCCCC(=O)N[*],5.6457
[*]C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc([*])nc2)n1,3.6092
[*]c1c2ccccc2c([*])n1C,2.8434
[*]N=Nc1ccc([*])cc1,1.7643
[*]C(c1ccccc1)C([*])(C#N)C#N,2.7551
[*]CC([*])(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,6.7366
[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3C(=O)c3ccccc32)cc1,3.4566
[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC([*])=O)cc2)C(=O)OC)cc1,5.2022
[*]Nc6ccc(c5ccc(NC(=O)c4ccc(C3(c1ccc(C([*])=O)cc1)OC(=O)c2ccccc23)cc4)cc5)cc6,3.2864
[*]C(Cl)=C(Cl)C(Cl)(Cl)C([*])(Cl)Cl,4.2472
[*]C(=O)Nc1cccc(C#Cc2cccc(N3C(=O)c4ccc([*])cc4C3=O)c2)c1,2.8632
[*]c1cccc([*])n1,3.8339
[*]CNC(S1)=CC=C1N[*],4.2825
[*]OC(C)CCC(C)OC(=O)CCCCCCCCC([*])=O,6.1872
[*]C=Cc1ccc([*])c(F)c1,2.259
[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ncc([*])s5)C6=O)cc4C3=O)cc2)cc1,1.9774
[*]c1cc(CCCS(=O)(=O)O)c([*])s1,3.3298
[*]COC(=O)NCCCCCCNC(=O)OCc1cccc([*])n1,5.1146
[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,4.7794
[*]c1ccc(-c2cnc3ccc(S(=O)(=O)c4ccc5ncc([*])nc5c4)cc3n2)cc1,3.2952
[*]Oc1c(-c2ccccc2)cc([*])cc1-c1cccc(C)c1,3.8976
[*]CC([*])(C)C(=O)OCCBr,5.9262
[*]CCCCCCCCCCO[*],6.2252
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(S4)=CC=C4[*],2.0066
[*]CC([*])C(=O)N(CCC)CCC,5.3191
[*]CCCCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],6.0415
[*]CC(C=C1)=CC=C1C(=S)O[*],3.4449
[*]CC([*])O,6.3648
[*]c1cc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)F)c([*])s1,2.8607
[*]Nc1c(Br)cc(C([*])=O)cc1Br,3.8726
[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,3.2149
[*]CCCCCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O[*],5.6445
[*]CC(CC)(CC)CO[*],5.586
[*]Oc1ccc(C(C)(CCC#N)c2ccc(OC([*])=O)c(C)c2)cc1C,4.6661
[*]CCCCCCO[*],6.1189
[*]NC(CSSCc1ccccc1)C([*])=O,4.9511
[*]Nc1ccc([*])cc1Cl,4.3667
[*]OC1CCCCC1OC([*])=O,6.7044
[*]c1cc(-n2c(=O)c3cc4c(=O)n(-c5ccc(-c6nnc([*])n6N)cc5)c(=O)c4cc3c2=O)c(-c2c(Cl)cccc2Cl)s1,2.1911
[*]CCCCCCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,5.353
[*]C(=O)C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],2.9694
[*]C(=O)c1ccc(N([*])C)cc1,4.3942
[*]CCCCCCOC(=O)CCCCCC(=O)O[*],6.502
[*]OC1CCCC1[*],5.3919
[*]C=CC(C)=CC=CC=C(C)C=Cc1nc(-c2csc([*])n2)cs1,2.6128
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)c3cccc(C(=O)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c3)cc1)C2=O,2.9294
[*]CC([*])C(=O)OCCCCC,6.4787
[*]CCOC(=O)Nc1cc(NC(=O)O[*])ccc1C,5.1142
[*]NC1CC(CCC([*])=O)C1(C)C,5.7546
[*]C#Cc1ccc([*])s1,1.6499
[*]CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O[*],5.0235
[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)c(C(C)C)c2)cc1C(C)C,3.2409
[*]CCN([*])C(=O)c1ccc(F)cc1,5.1588
[*]C=C([*])c1cccc(Cl)c1,0.8655
[*]OC1CCCC([*])O1,6.1442
[*]CC(C)(CO[*])COCC(F)(F)F,5.3043
[*]C#Cc1c(F)c(F)c(C#Cc2cc(CCCCCC)c([*])s2)c(F)c1F,2.8156
[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([*])c7ccccc57)C(=O)N(C)C6=O)cc4)cc3)cc2)cc1,3.443
[*]c1ccc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,3.1965
[*]CCCCCOC(=O)C(=O)O[*],5.5658
[*]CC([*])C(=O)Nc1ccccc1Cl,4.5631
[*]C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,2.4779
[*]CNC(S1)=CC=C1C(=O)[*],3.1504
[*]c1cc(CCCCCCBr)c([*])s1,2.553
[*]Cc1c(C)c(C)c(CNC(=O)CCCC(=O)N[*])c(C)c1C,5.2131
[*]c8ccc(C7(c4ccc(n3c(=O)c2cc1c(=O)n([*])c(=O)c1cc2c3=O)cc4)c5ccccc5c6ccccc67)cc8,2.1924
[*]CCC(=O)OC(=O)CCc1ccc([*])o1,4.5192
[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],3.7798
[*]CC(C=C1)=CC=C1NC(S2)=CC=C2[*],4.4366
[*]C(=O)OCCOC(=O)N1CCN([*])CC1,5.8752
[*]CCCCCCNC(=O)CCC(C)(C)c1ccc(C(C)(C)CCC(=O)N[*])cc1,5.1253
[*]CCOCCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O[*],4.4951
[*]Nc1c(C)c(C)c(C(=O)c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)c(C)c1C,3.4801
[*]CCOCCOCCOC(=O)c1cccc(C(=O)O[*])c1,4.9478
[*]c1ccc2nc3c4cccc5c6nc7ccc([*])cc7nc6c6cccc(c3nc2c1)c6c45,2.69
[*]N=C1c2ccccc2C(=Nc2ccc([*])cc2)c2ccccc21,1.6985
[*]c1[nH]c([*])c(CC(=O)OC)c1CC(=O)OC,3.2776
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc([*])cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1,4.0393
[*]C(F)(F)C(F)(F)C(=S)O[*],3.598
[*]CCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],6.0758
[*]C=C([*])c1ccc(C(=O)Oc2c(F)c(F)c(F)c(F)c2F)cc1,1.1102
[*]CCNC(=O)c1cccc(C(=O)N[*])c1,4.6889
[*]CC([*])OCCCCCCCCCCCC,5.4919
[*]c1ccc(C(c2ccccc2)c2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,2.8677
[*]OC1C(CO)OC([*])C(NC(C)=O)C1O,5.9496
[*]C=Cc1ccc([*])n1CCCCCC,1.5103
[*]CC(S1)=CC=C1C(S2)=CC=C2C(=S)[*],2.5023
[*]c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5cccc(Oc6cccc7c6C(=O)N([*])C7=O)c5)c4C3=O)cc2)cc1,2.949
[*]C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc([*])nc2)c1,3.8367
[*]Oc1ccc(C(=O)NCC(C)(C)CCCNC(=O)c2ccc([*])cc2)cc1,4.7683
[*]CC(=O)CC(S1)=CC=C1[*],4.4255
[*]CCOCCOC(=O)CCC(=O)O[*],6.5538
[*]C(C)C([*])C(=O)OC,6.2685
[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(-c7nc8ccccc8n7-c7ccc(-n8c([*])nc9ccccc98)cc7)cc6)cc5)cc4)cc3)cc2)cc1,3.2485
[*]C=CC(C)C([*])C(=O)OCC(C)C,5.4659
[*]CC([*])c1cc(O)ccc1O,2.0107
[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2Br)c(Br)c1,2.4917
[*]OC(C)CCOC(=O)c1cccc(C([*])=O)c1,5.0532
[*]NNC(=O)C=CC(=O)Nc1ccc(NC(=O)C=CC([*])=O)cc1,3.0373
[*]CCCNC(=O)CCCCC(=O)NCCCO[*],5.8321
[*]CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,5.0994
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)c(OC)c3)cc1OC)C2=O,2.4885
[*]CNC(S1)=CC=C1C(=S)[*],2.4271
[*]CCCCCCCCCCNC(=O)C(C)=C(C)C(=O)N[*],4.9889
[*]NNC(=O)CCCCC(=O)NNC(=O)CCCCCCCCC([*])=O,5.6341
[*]CCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N[*],5.8056
[*]CCCOC(=O)NCCCCCCNC(=O)O[*],6.2372
[*]c1ccc2cc([*])n(C(C(=O)NO)n3ccc4ccccc43)c2c1,3.8694
[*]NNC(=O)c1cccc(C(=O)NNC(=O)C([*])=O)c1,4.3275
[*]CCCCOC(=O)O[*],7.3079
[*]C(F)(F)C([*])(F)OC(F)(F)C(F)(F)F,8.7447
[*]CC([*])(C)C(=O)Oc1ccc([N+](=O)[O-])c(C)c1,3.9223
[*]C=Cc1ccc(-c2ccc([*])s2)s1,1.9942
[*]CC(CS(=O)(=O)CCCCC)O[*],6.4419
[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,4.6867
[*]CCOC(=O)Nc1cccc(NC(=O)O[*])c1,5.098
[*]Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC([*])=O)cc2)cc1,4.4464
[*]c1ccc(-c2nc3cc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,2.983
[*]C(=O)C=CC(=O)N1CC(C)N([*])CC1C,4.123
[*]OC(C)CC([*])=O,6.4371
[*]NC(C)(CCC)CC([*])=O,6.1134
[*]C(=O)C(C=C1)=CC=C1C(=O)C(S2)=CC=C2[*],3.618
[*]CCCC(=O)O[*],6.7691
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,3.0187
[*]CC([*])(C)C(=O)OC(CC)OCC,6.3891
[*]CCCC1CCN(SC(=O)OCCCCCCOC(=O)SN2CCC([*])CC2)CC1,4.484
[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCCCOC([*])=O)cc2)cc1,5.1657
[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(=S)[*],2.4476
[*]Nc1ccc(NC(=O)c2ccc(NC(=O)c3cc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc(C([*])=O)c3)cc2)cc1,3.1839
[*]NC(C=C1)=CC=C1OC(=S)[*],3.7435
[*]CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O[*])cc2)c2ccccc2)cc1,3.9898
[*]c1ccc(C(=O)Nc2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)cc1,2.445
[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc([*])cc5C4=O)c2)C3=O)cc1,2.9484
[*]CC(CO[*])(COc1ccccc1)COc1ccccc1,4.7985
[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC([*])=O)cc2)C(=O)OCCCCCC)cc1,5.1422
[*]Oc1ccc(OC(=O)C=Cc2ccc(C=CC([*])=O)cc2)cc1,3.0386
[*]CCOC(=O)NCCCOCCCNC(=O)O[*],6.238
[*]CC(C(=O)Oc1ccccc1)C(C(=O)O)C([*])(C)C,5.2905
[*]CC([*])c1c(F)c(F)c(OC)c(F)c1F,4.6291
[*]CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],6.897
[*]CCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,4.1632
[*]OC1C(CO)OC([*])C(O)C1O,5.8509
[*]C=Cc1ccc([*])[n+](C)c1,0.8346
[*]CCN([*])C(=O)Cc1ccc(C(F)(F)F)cc1,4.9047
[*]Cc1nc(-c2ccc(-c3csc([*])n3)cc2)cs1,3.8894
[*]C([*])(C#N)C#N,4.3364
[*]CCC(C)(C)CC(C)COC(=O)CCCCC(=O)O[*],6.7293
[*]CNC(=S)C(S1)=CC=C1[*],3.5084
[*]NC(=S)C(C=C1)=CC=C1O[*],3.2939
[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)CC3CC2C2CCCC32)cc1,3.4323
[*]C(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(=S)[*],1.4924
[*]C(=O)CCCCC(=O)N1CCN([*])CC1,5.6091
[*]CCCCCNC(=O)CCCCCCCCC(=O)N[*],5.6828
[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C(Cl)Cl)cc1,4.8285
[*]C(=O)Oc1ccc2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2c1,2.5688
[*]CCCCCCCCN1C(=O)CC(C2C=C(C)C3C(=O)N([*])C(=O)C3C2)C1=O,5.4303
[*]c1ccc(-c2ccc([*])n2C#Cc2ccc(CCCCCC)cc2)s1,2.5339
[*]Cc1c(O)c(C(C)=O)cc(CNC(=S)N[*])c1OC,3.7679
[*]N1CCC(CCc2ccc(N3C(=O)c4ccc(N5C(=O)C(=O)N([*])C5=O)cc4C3=O)cc2)CC1,2.8897
[*]CCCP(CCCNC(=O)C(=O)N[*])c1ccccc1,4.5841
[*]OC([*])CCl,7.2522
[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)O[*],7.7624
[*]CC(=S)C(=O)C(=S)[*],1.5344
[*]C=CC(C(=O)OC)C([*])c1ccccc1,4.9911
[*]CC([*])C(=O)OC(C)CC(C)C,6.3605
[*]C(C=C1)=CC=C1OC(=S)O[*],4.7568
[*]CCNC(=O)c1cccc(O[*])c1,4.5918
[*]CCCCOC(=O)COCC(=O)O[*],6.6832
[*]NNC(=O)c1ccc(C(=O)NNC(=S)c2cccc(C([*])=S)c2)cc1,3.5899
[*]CCC(S1)=CC=C1C(S2)=CC=C2[*],3.23
[*]CC(C=C1)=CC=C1NC(=S)[*],3.793
[*]C1=CC2=CC([*])=NC2=N1,1.0627
[*]Oc1ccc(C=CC([*])=O)cc1,3.6422
[*]CCOCC(=O)NCCCCCCNC(=O)CO[*],5.4615
[*]C1C=CC([*])C1,5.7164
[*]NC(C)(C)C(C)(C)C([*])=O,5.4856
[*]NC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C([*])=O)C(C)C)C(C)C,5.7985
[*]CCCCCCCCCCCC(=O)O[*],6.7916
[*]Oc1ccc(-c2ccc(Oc3ccc(C(C)(C)c4ccc([*])cc4)cc3)cc2)cc1,4.2484
[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CC(CC(=O)O[*])C(F)(F)C(F)(F)C(F)(F)F,6.9563
[*]CC(=O)C(S1)=CC=C1C(C=C2)=CC=C2[*],3.4067
[*]CC(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],7.202
[*]Oc1ccc(C(C)c2ccc(OC([*])=O)c(C)c2)cc1C,5.159
[*]CC([*])OCCOc1ccc(C=C(C#N)C(=O)OC)cc1,3.1988
[*]CCCCCCCCCCOC(=O)CCC=CCCC(=O)O[*],6.0842
[*]CC(=O)OC(=O)COc1cccc(O[*])c1,4.3174
[*]CCOCCOCCOCCOC(=O)CCSCCC(=O)O[*],5.3735
[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.4713
[*]Nc1ccc([*])c2ccccc12,2.8917
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1O[*],4.5008
[*]CC(C)O[*],5.7517
[*]CCCCCCCOC(=O)NCCCCCCNC(=O)O[*],6.2664
[*]CCCCCCOC(=O)CC=CCC(=O)O[*],5.811
[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)C(=O)O[*],3.7823
[*]OC1CCC(OC(=O)CCCCCCC([*])=O)CC1,6.6443
[*]C(=O)c1ccc2c(c1O)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])c(O)c5C4=O)cc3)cc1)C2=O,2.4208
[*]CC(=O)OC(=O)c1ccc(O[*])cc1Br,4.4665
[*]CCCCCCCC(=O)N([*])C,5.5443
[*]OC([2H])([2H])C([*])([2H])[2H],5.8501
[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=O)cc2C)c(C)c1,4.7259
[*]CCCCCCCCCOCO[*],6.4692
[*]CC([*])C(=O)NCCc1ccccn1,4.133
[*]CC(=O)Nc1ccc(NC(=O)CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,2.4122
[*]c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc([*])nc6c5)cc4n3)cc2)cc1,3.2298
[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCC([*])=O)CC2)CC1,6.3469
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(=S)[*],2.6791
[*]CC([*])CCC,6.7336
[*]C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,2.5578
[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CSCCSCC(=O)O[*],5.0898
[*]c1cccc([*])c1N,3.8845
[*]CC(C)(C)COC(=O)NCCOCCOCCNC(=O)O[*],5.7915
[*]CCCC(S1)=CC=C1[*],4.7481
[*]CC(C)(C)COC(=O)NC1CCC(CC2CCC(NC(=O)O[*])CC2)CC1,5.9159
[*]CC([*])N1CCCC1=O,5.4797
[*]c1cc(CCCCCC)c([*])s1,2.5608
[*]CCC(C)CCC(=O)N[*],5.8159
[*]c1ccc2nc([*])sc2c1,2.966
[*]NNC(=O)c1ccc(C([*])=O)cc1OCCCCCCCCCC,4.1107
[*]C=Cc1ccc([*])c2ccc(CCCCCCCCCCC)cc12,2.3432
[*]c1ccc2ccc3c([*])cc(C#C)c4ccc1c2c34,2.3686
[*]c1ccc(Oc2ccc(-n3c(=O)c4c(Oc5ccc(OCCCC)cc5)c5c(=O)n([*])c(=O)c5c(Oc5ccc(OCCCC)cc5)c4c3=O)cc2)cc1,1.9028
[*]CCCCCCCCNC(=O)Cc1ccc(CC(=O)N[*])cc1,5.1086
[*]C(=O)CCCCCCCCC(=O)N1CC(C)N([*])CC1C,5.7455
[*]C#Cc1ccc([*])c(SCCCCCCCCCCCC)c1,3.7364
[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc2)C3=O)cc1,2.3605
[*]CC([*])(F)C(F)(F)F,8.6147
[*]OC(C)CCCCC([*])=O,6.5026
[*]c1ccc(-c2ccc([*])c(C)c2)cc1C,3.8863
[*]CCN1C(=O)C(=CCCCC=C2SC(=S)N([*])C2=O)SC1=S,3.4576
[*]CCCCCC[N+]([*])(C)C,0.0205
[*]Oc1cccc([*])c1C#N,4.3829
[*]CCC([*])=O,5.3275
[*]CC(CO[*])C(C)(C)C,5.7599
[*]OC(=O)OC1CC2CC([*])CC(C1)O2,6.2425
