smiles,Egc
[*]c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,2.2981
[*]C=CCC[*],5.2133
[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],3.3427
[*]CC(OC=O)C(COC(=O)O[*])OC=O,7.0946
[*]c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,2.9354
[*]Oc1ccc(C(=O)OC(=O)c2ccc([*])cc2)cc1,4.2788
[*]OC1CCCCC1OC([*])=O,6.7044
[*]CCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],5.8888
[*]CC([*])n1c(C)c(C)c2ccccc21,2.733
[*]c1ccc(C(CCCCCCCC)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,2.4696
[*]CC([*])OC(=O)c1cccc(Br)c1,4.2289
[*]c1ccc(C(=O)Nc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,2.3994
[*]C(=O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc([*])s5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,3.4608
[*]CCCCCCCCCCCC(=O)O[*],6.7916
[*]C=Cc1ccc2c(c1)C(CC(CC)CCCC)(CC(CC)CCCC)c1cc([*])ccc1-2,2.8561
[*]CC(C)(C)O[*],5.2445
[*]OC1CCCCC1[*],5.1513
[*]C(=O)C(C=C1)=CC=C1OC(=S)[*],3.5119
[*]CC(=O)CO[*],5.3391
[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2-c2ccccc2)cc1,2.1739
[*]CC([*])C(=O)OCCCCCCCCCCCCCC,6.5079
[*]CCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],5.9522
[*]CC(C=C1)=CC=C1C(=O)C(=S)[*],2.9385
[*]c1ccc(-c2ccc(-c3nc(CCCCCCCCCCCC)c(-c4sc([*])nc4CCCCCCCCCCCC)s3)s2)s1,2.2184
[*]C(=O)OCCCCCCCCCCCCOC(=O)c1ccc(N2C(=O)c3ccc([*])cc3C2=O)cc1,3.2472
[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)OCC3CCC(COC([*])=O)CC3)cc2)cc1,5.2076
[*]CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCO[*],5.8982
[*]NC1NN(C(C([*])O)(C(F)(F)F)C(O)(Cl)C2(F)OC(O)C(O)C2O)O1,5.0077
[*]ON(C(F)(F)F)C(F)(Br)C([*])(F)F,6.3719
[*]CC(=O)NCCCCCCNC(=O)COC(=O)CCCCCCC(=O)O[*],5.9354
[*]CCCC(C)(C)CNC(=O)CCCCC(=O)N[*],5.8218
[*]CCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],5.895
[*]c1cc(CCCCCCCCCCCC)c([*])s1,2.7478
[*]CC([*])(C)C(=O)OCCO,6.1908
[*]c1ccc(Oc2ccc(-n3c(=O)c4c(F)c5c(=O)n([*])c(=O)c5c(F)c4c3=O)cc2)cc1,2.0451
[*]Oc1ccc(Oc2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)cc1,3.4373
[*]C([2H])([2H])C([*])(C(=O)OC([2H])([2H])C([2H])([2H])[2H])C([2H])([2H])[2H],6.3862
[*]CC(C)(C)COC(=O)C(=O)O[*],4.957
[*]CCCCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,3.7892
[*]CC(C)(CC)C(=O)O[*],6.6259
[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,2.7403
[*]CC(CBr)(CBr)CO[*],5.993
[*]Nc1ccc(-c2ccc(NC3=CC(=O)C([*])=CC3=O)cc2)cc1,2.1114
[*]NC(=O)C(=S)C(=O)[*],1.0075
[*]O[Si](C)(C)Oc1ccc([*])cc1,4.9485
[*]c1cc(N=Nc2ccc(S(=O)(=O)O)cc2)cc([*])c1O,3.0327
[*]CC([*])C(=O)NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.7478
[*]CC([*])(C)C(=O)OCCOCC,6.2857
[*]c1ccc(-n2ccc(-c3cccc(-c4ccn([*])n4)c3)n2)cc1,3.7316
[*]Oc1ccc(P(=O)(c2ccccc2)c2ccc([*])cc2)cc1,4.8858
[*]CC([*])(C)C(=O)OCCC#N,6.1882
[*]CC(C)C=C([*])C,5.1994
[*]CCCCCCCCOC(=O)CC=CCC(=O)O[*],6.197
[*]CCCCCCCCCC(=O)O[*],6.6843
[*]CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1)c1ccccc1,4.4335
[*]C(C=C1)=CC=C1OC(=O)CC(=O)CCO[*],4.7926
[*]c1cc(C(=O)CC)c([*])[nH]1,3.012
[*]NC(CCC(=O)OCCCCCCCC)C([*])=O,5.9976
[*]c1ccc(-c2nc3ccc(Oc4ccc5nc([*])c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,3.199
[*]C=C([*])c1ccccc1C(F)(F)F,1.343
[*]Oc1ccc(C(C)=NN=C(C)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,3.996
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1,3.9034
[*]C(=O)COCCOCC(=O)N1CCN([*])CC1,5.6095
[*]Oc1c(Cl)cc(NC(=O)NCCCCCCNC([*])=O)cc1Cl,4.9474
[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CC(C)CCC([*])=O)cc2)C(=O)OC(C)CC)cc1,5.053
[*]CCCCCCNC(=O)C(CCCCCCCCCCCCCCCC)C(=O)N[*],6.0328
[*]OC(CCc1ccccc1)CC([*])=O,5.4818
[*]CCCCCCOC(=O)CCCCCC(=O)O[*],6.502
[*]Oc1ccc(NC(=O)NC2CC(C)(C)CC(C)(CNC(=O)Nc3ccc([*])cc3)C2)cc1,4.2227
[*]OC(C)COC(=O)CCCCCCCC([*])=O,6.6084
[*]COC1CCC(O[*])CC1,6.3134
[*]c1ccc2c(c1)c1cc([*])ccc1n2C(=O)NO,3.8619
[*]c1cccc(-c2nnc(-c3nnc([*])o3)o2)c1,4.3431
[*]C(=O)Nc1cccc(C=CC(=O)C=Cc2cccc(NC(=O)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c2)c1,3.0227
[*]c1ccc([*])c(C)n1,5.1183
[*]CCN(CCCC(=O)Nc1ccc(N=Nc2ccccc2)cc1)CCOC(=O)NCC1CCCC(CNC(=O)O[*])C1,3.1195
[*]Oc1ccc(NC(=O)c2cc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc(C(=O)Nc3ccc([*])cc3)c2)cc1,3.5033
[*]NC(C)=CC([*])=O,3.6072
[*]Nc1cc(Br)c([*])cc1Br,3.1464
[*]c1sc([*])c2c1OCC(CCCCCCCCCCCC)O2,1.9291
[*]CC([*])(C)C(=O)OCCCCCC,6.4509
[*]Oc1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(Nc5ccc([*])cc5)cc4)cc3)cc2)cc1,2.99
[*]c1cc(Br)c(Oc2c(Br)cc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,2.9554
[*]OC1C(CO)OC([*])C(NC(C)=O)C1O,5.9496
[*]Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC([*])=S)cc2)cc1,4.1012
[*]Oc1ccc(Sc2ccc(OC([*])=O)cc2)cc1,4.473
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],3.9319
[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([*])c7ccccc57)C(=O)N(C)C6=O)cc4)cc3)cc2)cc1,3.443
[*]C=C([*])c1ccc2ccc3cccc4ccc1c2c34,0.1296
[*]C=CC(C)(C)C([*])(C)C,5.1816
[*]Oc1ccc2cc(C([*])=O)ccc2c1Br,3.7175
[*]c1cc([*])c(O)c(C=O)c1,3.2778
[*]c1nc(C)nc(N(CCCCCCN([*])c2ccccc2)c2ccccc2)n1,3.751
[*]c1sc([*])c(C)c1C,3.3355
[*]C=CCC(C[*])(c1ccccc1)c1ccccc1,5.1804
[*]CC([*])C(=O)OC(C)C,6.4162
[*]C1C=CC([*])C1,5.7164
[*]c1cc(CCCCCCCCCC2COC(C)(C)O2)c([*])s1,2.9938
[*]c1nc(C)nc(N(CCCCN([*])c2ccccc2)c2ccccc2)n1,3.7879
[*]CCCNC(=O)CCCCC(=O)NCCCO[*],5.8321
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1C1CCCCCC1,3.5076
[*]CC1CCC(COC(=O)NCCSCCCCCSCCNC(=O)O[*])CC1,5.2578
[*]OC(=O)OCCCCCCOC(=O)OC1COC2C([*])COC12,6.6217
[*]c1ccc(C(c2ccc(-c3nc4ccc(-c5ccc6nc([*])oc6c5)cc4o3)cc2)(C(F)(F)F)C(F)(F)F)cc1,3.2022
[*]CCC(C)=C([*])Cl,5.0263
[*]OC(=O)NC1CCC(CC2CCC(NC(=O)OC3CC4CC([*])CC(C3)O4)CC2)CC1,5.8672
[*]CCCCCC(=O)O[*],6.6614
[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CCC(C(C)(C)C)CC2)cc1,2.7711
[*]CC(O)C(O)CN([*])c1ccc(N(C)C)cc1,3.7705
[*]OC(F)(C([*])(F)F)C(F)(F)F,8.6002
[*]CC(OO[*])c1ccc(Br)cc1,5.1335
[*]C=CC(C[*])(C(F)(F)F)C(F)(F)F,6.1653
[*]CC(=O)Nc1ccc(Oc2ccc(NC(=O)CN3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,2.2667
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1O[*],4.5008
[*]CC([*])CN,5.4738
[*]Cc1ccc(C(=O)O[*])cc1,4.9209
[*]OC(C)COC(=O)C1CCC(C([*])=O)CC1,6.3027
[*]CCCCCCCc1nnc(-c2ccc(-c3nnc([*])o3)cc2)o1,3.843
[*]CCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,3.8389
[*]C#CC(=C([*])c1cnc2ccccc2c1)c1cnc2ccccc2c1,0.7739
[*]c1nc2cc3nc(-c4ccc([*])o4)[nH]c3cc2[nH]1,2.2261
[*]CCCCCOC(=O)NCCSCCSCCNC(=O)O[*],5.3739
[*]OC1CCCC1[*],5.3919
[*]C(=O)C(C=C1)=CC=C1OC(S2)=CC=C2[*],3.6478
[*]NC(Cc1ccccc1)C([*])=O,5.5152
[*]CCCCCCCCCCCCOC(=O)CC=CCC(=O)O[*],5.9809
[*]Oc1c(C)cc(C(C)(C)c2cc(C)c(OC([*])=O)c(C)c2)cc1C,5.1025
[*]C(=O)NC(=O)NC(=O)NC(S1)=CC=C1N[*],3.5876
[*]c1ccc(-c2ccn3sc4nc5nc6c(cc5oc-4cc-3nc2)Nc2nc3ccc([*])cc3nc2O6)cc1,1.535
[*]CCCCCCNC(=O)C(O)C(O)C(O)C(O)C(=O)N[*],5.9698
[*]CCOC(=O)C1C2C=CC(C2)C1C(=O)O[*],5.7779
[*]C(=O)NCCCCCCNC(=O)c1cnn([*])c1,5.1584
[*]c1ccc(C(C)(C)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,2.5724
[*]C(=O)C=CC(=O)N1CC(C)N([*])CC1C,4.123
[*]CC([*])C(=O)NCCO,4.8564
[*]NC1CC1NC(=O)C1CC1C([*])=O,5.9042
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)O[*],4.9933
[*]OC(C)(CC([*])=O)C(F)(F)F,6.2535
[*]CCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O[*],3.8434
[*]C=CC1CC([*])C(C(=O)Oc2ccccc2)C1,4.8107
[*]CC(CCl)(CCl)C(=O)O[*],6.551
[*]OC(=O)CCC(=O)OC1COC2C([*])COC12,6.1275
[*]CCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O[*],6.8244
[*]CCOCC(=O)O[*],5.8983
[*]NC(C=C1)=CC=C1NC(S2)=CC=C2[*],3.8931
[*]Nc1ccc(Nc2ccc([*])cc2)cc1C(=O)O,2.6737
[*]C(=O)C(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],2.5282
[*]CCCCNC(=O)NCCCCCCNC(=O)O[*],5.9887
[*]c1ccc(Oc2ccc(-n3c(=O)c4c(Oc5ccc(OCCCC)cc5)c5c(=O)n([*])c(=O)c5c(Oc5ccc(OCCCC)cc5)c4c3=O)cc2)cc1,1.9028
[*]C(=O)OC(S1)=CC=C1O[*],4.2235
[*]Oc1ccc(OC(=O)c2ccc(OC(=O)CCCCCCC([*])=O)cc2)cc1,4.1613
[*]Oc1ccc(NC(=C(C#N)C#N)c2ccc(-c3ccc(-c4ccc(C(Nc5ccc([*])cc5)=C(C#N)C#N)cc4)cc3)cc2)cc1,3.7835
[*]Oc1ccc(C(C)(CCC#N)c2ccc(OC([*])=O)c(C)c2)cc1C,4.6661
[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCC([*])=O)cc2)C(=O)OCCOCCOCC)cc1,5.2606
[*]CCCCCCOC(=O)C(=O)O[*],5.9794
[*]CCCC(=S)[*],3.3942
[*]OC1CCC(OC(=O)NCCNC([*])=O)CC1,6.0582
[*]Oc1cccc(Oc2cccc([*])n2)c1,4.536
[*]OC(C)C([*])C,5.7581
[*]c1ccc(C(c2ccccc2)(c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)C(F)(F)F)cc1,2.7963
[*]CCOC(=O)NCCCCCCCCCCNC(=O)O[*],6.2273
[*]c1cc([*])c(O)c(C=Nc2ccc(Cl)cc2)c1,2.9264
[*]CCCOC(=O)CCCCCCCCC(=O)O[*],6.8385
[*]c1cc(-n2c(=O)c3cc4c(=O)n(-c5ccc(-c6nnc([*])n6N)cc5)c(=O)c4cc3c2=O)c(-c2c(Cl)cccc2Cl)s1,2.1911
[*]c1ccc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c(CP(=O)(OCC)OCC)c1,2.9894
[*]c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc5nc([*])cc(-c6ccccc6)c5cc4n3)cc2)cc1,2.7429
[*]Sc1ccc([*])cc1,3.6211
[*]NNC(=O)CCCCCCCC(=O)NNC(=O)CCCCCCCCC([*])=O,6.2535
[*]C(=S)N([*])CC=C,3.6057
[*]C(=O)Nc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc4[nH]c(-c5cccc(-c6nc7cc([*])ccc7[nH]6)c5)nc4c3)cc2)cc1,2.9934
[*]Oc1ccc(C(=O)CCCCC(=O)c2ccc(OC([*])=O)cc2)cc1,4.6051
[*]CC([*])c1ccc(C(=O)c2ccccc2)cc1,3.5289
[*]CCCOC(=O)CCCC(=O)O[*],6.7627
[*]CC1CCC(CNC(=O)CCCC(=O)N[*])CC1,6.0036
[*]c1cc(OCCOCCOC)c([*])s1,1.6389
[*]Nc1cccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C([*])=O)c2)c1,3.2998
[*]CC([*])C(=O)OCC,6.2551
[*]c1ccc(Oc2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)cc1,2.5637
[*]c1cc([*])cc(-c2nc3ccccc3o2)c1,3.713
[*]c1ccc([*])n1CCC(=O)NO,2.8742
[*]OC(COCCOC)COC([*])=O,6.2142
[*]CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O[*])cc2)c2ccccc2)cc1,3.9898
[*]CCCCCCCCC(=O)O[*],6.4657
[*]CC(CO[*])(COC=O)COC=O,6.4753
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,3.3541
[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,4.7794
[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,5.1003
[*]c1ccc(Oc2ccc(-n3c(=O)c4c(Oc5ccc(OC)cc5)c5c(=O)n([*])c(=O)c5c(Oc5ccc(OC)cc5)c4c3=O)cc2)cc1,1.9559
[*]CCCCNC(=O)O[*],6.3968
[*]c1cc(OC)c([*])cc1OC,4.5409
[*]CCCCCCCCCCCCCCCCOC(=O)CCCCC(=O)O[*],6.7152
[*]C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3C)cc2)(C(F)(F)F)C(F)(F)F)cc1,3.193
C(=O)([*])C1=CC=C(C=C1)S(=O)(=O)C1=CC=C(C=C1)C(=O)OC1=CC=C(C=C1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=C(C=C1)O([*]),3.2146
[*]c1sc([*])c(OCCCCCCCCCCCCCCCC)c1C,3.676
[*]c1cc(CCOCCOC)c([*])[nH]1,2.8631
[*]CCCCCCCOC(=O)C(=O)O[*],5.2465
[*]c1ccc(-c2ccc(-c3cc(OCCCCCCCCCCCC)c([*])s3)s2)s1,1.9946
[*]C(=O)NCCCCCCNC(=O)c1cncc([*])c1,4.9388
[*]CC(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O[*],6.4212
[*]CC([*])(C)C(=O)OCCc1ccccc1,5.7104
[*]c1cc(C=Nc2ccc(C)cc2)c([*])c(OC)c1,3.3765
[*]CC(C)(C)COC(=O)CCCCCCCCC(=O)O[*],6.6996
[*]c1sc([*])c2ccccc12,1.8359
[*]Nc1cccc(C#Cc2cccc(C([*])=O)c2)c1,3.7438
[*]NNC(=O)c1ccc(NC(=O)c2ccc(C([*])=O)cc2)c(O)c1,3.6452
[*]Oc1ccc(C2(c3ccc(OC(=O)OC4C(C)(C)C(OC([*])=O)C4(C)C)cc3)CCC(C(C)(C)C)CC2)cc1,5.0195
[*]Oc1ccc(C(C)(CC)c2ccc(OC([*])=O)cc2)cc1,5.0105
[*]CCCCCCCCc1nnc([*])o1,6.3765
[*]Oc1ccc(C([*])=O)cc1Cl,4.5769
[*]NNC(=O)c1cccc(C([*])=O)c1,5.0927
[*]C(C=C1)=CC=C1C(S2)=CC=C2OC(S3)=CC=C3[*],3.0679
[*]Nc1ccc2c(c1)Cc1cc(NC(=O)c3cc(C(=O)O)c(C([*])=O)cc3C(=O)O)ccc1-2,2.6346
[*]CC([*])OC(=O)OCC(F)(F)F,7.5359
[*]CC([*])C(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,6.5517
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.0335
[*]C=Cc1cc(OCCCCCC)c([*])cc1OC,2.3505
[*]OC(C)CCC(C)OC(=O)CCCCCCCCC([*])=O,6.1872
[*]CCCCCCOC(=O)CCC(=O)O[*],6.7086
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(S2)=CC=C2[*],3.7339
[*]C=Nc1cccc(N=Cc2ccc(Sc3ccc([*])o3)o2)c1,2.8126
[*]OC([*])CCC,6.6355
[*]Oc1ccc(Oc2ccc(OC([*])=O)cc2)cc1,4.7541
[*]Nc1ccc(NC(=O)CCCCCCCC([*])=O)cc1,4.5152
[*]Oc1c(C)cc(N=Nc2ccc(C([*])=O)cc2)cc1C,3.7116
[*]C(=O)OCCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,2.9577
[*]CCc1ccc([*])c(Cl)c1,5.1823
[*]OC1CCC(OC(=O)OCCCCOC([*])=O)CC1,7.0064
[*]c1ccc(-c2cc(C(=O)OCCCCCCCCCCCC)c([*])s2)s1,2.5061
[*]NC(CCCCNC(=O)CCCCC([*])=O)C(=O)O,5.7987
[*]CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O[*],6.7452
[*]CCOC(=O)Nc1ccc(C(C)(C)c2ccc(NC(=O)O[*])cc2)cc1,4.7807
[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)c(C)c1,2.6804
[*]CCC(C)CC(=O)O[*],6.826
[*]CC([*])(C)C(=O)OCC(=O)N1CCOCC1,5.1555
[*]CC([*])(C)C(=O)OCCOC(=O)CCn1ccnc1,4.5949
[*]C(=O)c1ccc2c(c1O)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])c(O)c5C4=O)cc3)cc1)C2=O,2.4208
[*]C(F)(F)NC(F)(F)O[*],8.2061
[*]CC(C=C1)=CC=C1CC(=S)[*],3.2973
[*]c1cc(-c2ccc(OCCCC)cc2)c([*])s1,2.6658
[*]CCCCOC(=O)CC(N)C(=O)O[*],5.536
[*]Oc1cccc2c(OC(=O)Oc3ccc(OC([*])=O)cc3Cl)cccc12,4.0203
[*]CC#CC#CCOC(=O)CCC(=O)O[*],4.9872
[*]CCCCOC(=O)C1CCC(C(=O)O[*])CC1,6.3839
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,2.4523
[*]CC([*])c1cccs1,1.7879
[*]Oc1ccc(S(=O)c2ccc(OC([*])=O)cc2)cc1,4.6592
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc([*])cc4C3=O)c1C)C2=O,3.3303
[*]CNC(=O)ONC(=O)NO[*],6.8117
[*]CCCCCCCCC(=O)N[*],6.101
[*]NC(=O)OC(=O)[*],5.6538
[*]Oc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(=O)Nc3ccc([*])cc3)c2)cc1,3.6254
[*]C(=O)CCCCCCCCC(=O)N1CCN([*])CC1,5.5924
[*]Oc1ccc(-c2ccc(Oc3ccc(C(C)(C)c4ccc([*])cc4)cc3)cc2)cc1,4.2484
[*]c1ccc2cc([*])n(C(C(=O)OCC)n3ccc4ccccc43)c2c1,4.2748
[*]CC(C)(C)COC(=O)NCCNC(=O)O[*],6.4914
[*]OC(=O)CS(=O)(=O)CCS(=O)(=O)CC([*])=O,5.7619
[*]c1ccc(C2(c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,2.7114
[*]CC([*])c1ccc(C(=O)CCN2CCCCC2)cc1,2.7084
[*]CCCCCCCc1nnc(CCCCc2nnc([*])o2)o1,6.3226
[*]CCCCCCCCCCNC(=O)CCCCCCC(=O)N[*],5.9989
[*]c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,3.1231
[*]C=Cc1ccc([*])c(-c2ccc(OCC(CC)CCCC)c3ccccc23)c1,3.2107
[*]C(=O)C(=S)OC(=S)[*],2.6385
[*]C(=O)NOCCCCO[*],6.9613
[*]CNC(=O)CCCCC(=O)NCC1COC([*])CO1,6.0452
[*]c1ccc2nc3c4cccc5c6nc7ccc([*])cc7nc6c6cccc(c3nc2c1)c6c45,2.69
[*]NC(C=C1)=CC=C1C(=O)C(C=C2)=CC=C2[*],3.3853
[*]N=C1C=CC([*])C=C1C,3.8461
[*]CCCCCCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,4.3273
[*]CCOC(=O)c1ccc2ccc(C(=O)O[*])cc2c1,3.9507
[*]C=Nc1ccc(N=Cc2ccc(Sc3ccc([*])o3)o2)cc1,2.5795
[*]c1nc(-c2ccccc2)nc(N([*])CC)n1,4.1252
[*]CCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2C)c(C)c1,4.5782
[*]c1ccc(-c2nc3cc(Oc4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,3.1353
[*]OC(=O)Cc1ccc(CC([*])=O)cc1,5.2715
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1C1CCCCCCC1,3.5292
[*]c1ccc([*])c(O)c1,5.0734
[*]CC([*])(F)C#N,7.7512
[*]CCCCCCCCCCCCCCCCCCCCOC(=O)CCC(=O)O[*],6.7992
[*]C1C(=O)N(C2CCCCC2)C(=O)C1[*],5.1464
[*]Oc1ccc(Oc2ccc(C(=O)c3cccc(-c4cccc(C(=O)c5ccc([*])cc5)c4)c3)cc2)cc1,3.724
[*]CC(=O)C(=S)O[*],3.8359
[*]CCCCOC(=O)NCCNC(=O)O[*],6.2788
[*]C[*],6.8972
[*]NC(C#N)=C(C#N)NC(=O)c1ccc(C([*])=O)cc1,3.4817
[*]OC1CCCC([*])O1,6.1442
[*]CC(C=C1)=CC=C1C(=O)C(C=C2)=CC=C2[*],4.3155
[*]CC(=O)OC(=O)[*],6.3725
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc([*])cc5C4=O)ccc1-3)C2=O,2.2777
[*]CCC(C=C1)=CC=C1O[*],4.9179
[*]NC(=S)C(C=C1)=CC=C1C(=S)[*],1.0444
[*]C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cccc([*])n2)c1,4.479
[*]Nc1ccc(NC(=O)c2cccc(C([*])=O)c2)cc1,3.551
[*]OC(C)CCCC(C)C([*])=O,6.6886
[*]c1cc(OCCOCCCC)c([*])s1,2.819
[*]CC([*])C,6.5196
[*]SC1CCCC([*])C1,4.9242
[*]CCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,4.4185
[*]C(=O)N1CC(=O)N(C(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)C1=O,3.533
[*]C1CCOC1[*],5.9474
[*]ON(C(F)(F)C([*])(F)F)C(F)(F)C(F)(F)Br,6.7014
[*]C(I)=C([*])I,3.8335
[*]CC([*])c1ccc(C)cc1C,4.8585
[*]CCC(S1)=CC=C1C(S2)=CC=C2[*],3.23
[*]c1ccc2ccc3c([*])cc(C#CC#C[Si](C)(C)C)c4ccc1c2c34,2.225
[*]Oc1ccc([*])cc1,4.035
[*]CC(C)(C)COC(=O)NC(=O)c1cccc(C(=O)NC(=O)O[*])c1,4.9585
[*]CC1CCC(COC(=O)O[*])CC1,6.8655
[*]CS(=O)(=O)C1CC([*])C[N+](C)(C)C1,0.1093
[*]Nc1ccc([*])cc1,4.0074
[*]Oc1ccc(OC(=O)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,4.2519
[*]OC(C)COC(=O)COCC([*])=O,6.2412
[*]CCCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,5.0994
[*]CC(C)(CC)COC(=O)CCCCCCCCC(=O)O[*],6.7916
[*]CCCCCCc1nnc([*])n1N,5.4103
[*]Cc1ccc(COC(=O)CCCCCCCCCCC(=O)O[*])cc1,5.5473
