smiles,Egc
[*]C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,3.3421
[*]OC(C)CCOC(=O)CCCC([*])=O,6.5929
[*]CCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N[*],5.7457
[*]NC(CCCCNC(=O)NCCNC([*])=O)C(=O)OC,5.4494
[*]CCCCCCOC(=O)CCCCCC(=O)O[*],6.502
[*]OC1=CC(=O)C([*])=CC1=O,3.1359
[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3ccccc32)cc1,3.1167
[*]NC(=O)OC(=S)[*],3.8869
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(=S)[*],2.6791
[*]c1cc([*])cc(-c2nc3ccccc3o2)c1,3.713
[*]CC([*])C(=O)N(O)c1ccc(Cl)cc1,4.1462
[*]C1C2CC(=CC)C(C2)C1[*],5.1841
[*]CC(S1)=CC=C1C(=S)C(S2)=CC=C2[*],2.5715
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,3.4906
[*]CCCCCCCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],6.4132
[*]c1cc(-c2ccc(OCCCC)cc2)c([*])s1,2.6658
[*]CC(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],2.7965
[*]CCCCCC(=O)NCCCCCCNC(=O)CCCCO[*],5.8874
[*]NC1CCC(CC(C)(C)NC(=O)CCCCC([*])=O)CC1,5.8982
[*]CCOC(=S)NC(=S)C(C=C1)=CC=C1N[*],2.7606
[*]c1cc(OCCOCCCC)c([*])s1,2.819
[*]CCC(C=C1)=CC=C1C(S2)=CC=C2[*],3.7098
[*]Nc1cc(C(c2ccc(O)c(NC(=O)c3ccc(C([*])=O)cc3)c2)(C(F)(F)F)C(F)(F)F)ccc1O,3.6515
[*]NNC(=O)CCC(=O)NNC(=O)CCCCC([*])=O,5.7153
[*]OC1CCCCC1OC([*])=O,6.7044
[*]c1cc(N=Nc2ccc(S(=O)(=O)O)cc2)cc([*])c1O,3.0327
[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],3.7798
[*]CCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],5.9688
[*]CCCCCCC(=O)N[*],6.0436
[*]C[*],6.8972
[*]Nc1c(I)cc(C([*])=O)cc1I,3.842
[*]CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1)c1ccccc1,4.4335
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1C(=O)OC,3.7296
[*]C=Cc1ccc([*])c(-c2ccc(OCC(CC)CCCC)c3ccccc23)c1,3.2107
[*]CC(O)CO[*],6.5192
[*]c1nc(Oc2ccccc2)nc(N([*])c2ccccc2)n1,4.4124
[*]Oc1ccc(Sc2ccc(OC([*])=O)cc2)cc1,4.473
[*]c1ccc2c([*])c(-c3ccccc3)[nH]c2c1,3.6113
[*]CC(CC(C)(C)C)O[*],5.3855
[*]NC(CC([*])=O)C(=O)OCCCC,6.151
[*]OC(CCl)CC([*])=O,6.865
[*]C=Cc1cc(Cl)c([*])cc1Cl,3.2579
[*]COC(=O)OC1C([*])OC2OC(C)(C)OC21,6.6177
[*]NC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C([*])=O)C(C)C)C(C)C,5.7985
[*]CC([*])O,6.3648
[*]c1cc(-c2nc3ccccc3o2)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,2.4745
[*]CCCCCCCNC(=O)CCCCCCCC(=O)N[*],5.8296
[*]Nc1ccc(-c2ccc(NC(=O)c3cccc(C([*])=O)c3)c(S)c2)cc1S,3.6358
[*]c1cc(C(F)(F)C(F)(F)C(F)(F)F)c([*])s1,2.8054
[*]c1cc(N=Nc2ccc(C(=O)O)cc2)cc([*])c1O,2.9911
[*]c1cc(OCCCC)c([*])s1,3.0691
[*]OC1CCC(OC(=O)CCC([*])=O)CC1,6.4253
[*]CC(CO[*])(CS(=O)(=O)CC)CS(=O)(=O)CC,5.0473
[*]C(=O)OCC(C)(C)COC(=O)N1CC(C)N([*])CC1C,5.8365
[*]CCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],5.8888
[*]c1cc(SCCCCCC)c([*])s1,1.6201
[*]C=C([*])c1cccc[n+]1CC#C,0.3201
[*]CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)[*],5.2025
[*]NNC(=O)c1ccc(C(=O)NNC(=O)CCCCC([*])=O)cc1,4.3653
[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,4.6867
[*]CCCCCCCCOC(=O)c1cccc(C(=O)O[*])c1,5.1133
[*]OC(F)(F)C(F)(F)C([*])(F)F,9.4523
[*]c1ccc(Oc2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)cc1,2.5637
[*]c1cc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)F)c([*])s1,2.8607
[*]CCC(C)O[*],6.0172
[*]NC(CC([*])=O)c1ccccc1,5.6573
[*]C=CC1CCC([*])C1,5.4117
[*]c1ccc2cc(N([*])c3ccccc3)ccc2c1,2.8541
[*]C(=O)C(C=C1)=CC=C1C(=S)C(S2)=CC=C2[*],2.3711
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,2.4449
[*]Nc1ccc(-c2ccc([*])cc2)c(C)c1,3.3791
[*]Nc1ccc(NC(=O)c2cccc(C([*])=O)c2)cc1,3.551
[*]OC1CCC(OC(=O)CCCCCCC([*])=O)CC1,6.6443
[*]CCCCOC(=O)NC1CCC(CC2CCC(NC(=O)O[*])CC2)CC1,6.1232
[*]C(=O)NCCCCCCNC(=O)c1ccncc1[*],4.5298
[*]Oc1ccc(Oc2ccc(C(=O)C(=O)c3ccc([*])cc3)cc2)cc1,3.4827
[*]c1cccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4)cc3C2=O)c1,3.2083
[*]OC(C)CCOC(=O)C([*])=O,5.5088
[*]CCCCCCCNC(=O)NCCCCCCNC(=O)N[*],5.6622
[*]CCOCCOC(=O)C=CC(=O)O[*],4.6987
[*]CCOC(=O)CCCCCCCCC(=O)O[*],6.8048
[*]C=C1CCCCC(=Cc2ccc(Sc3ccc([*])o3)o2)C1=O,2.9583
[*]CC(=S)C(C=C1)=CC=C1N[*],2.6292
[*]CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O[*],5.0235
[*]Nc1ccc(-c2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C([*])=O)c3)cc2)cc1,3.2688
[*]NC(CC(C)C)C([*])=O,6.106
[*]CC(OC)C(C(=O)O)C([*])C(=O)O,6.3287
[*]CC(CS(=O)(=O)C(C)C)O[*],5.0712
[*]CC([*])(C)C(=O)OCC(=O)N1CCCC1,5.0881
[*]Oc1ccc(C2(c3ccc(OC(=O)OC4C(C)(C)C(OC([*])=O)C4(C)C)cc3)CC3CCC2C3)cc1,4.7221
[*]C(=O)C(S1)=CC=C1C(=S)C(S2)=CC=C2[*],2.0759
[*]Oc1ccc(C(C)(c2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)C(F)(F)F)cc1,3.9149
[*]c1ccc(Oc2ccc(-n3c(=O)c4c(Oc5ccc(OCCCC)cc5)c5c(=O)n([*])c(=O)c5c(Oc5ccc(OCCCC)cc5)c4c3=O)cc2)cc1,1.9028
[*]Cc1ccc(COC(=O)CCCCCCCCC(=O)O[*])cc1,5.2222
[*]CCSSSSCCO[*],4.5753
[*]c1cc(Br)c(Oc2c(Br)cc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,2.8362
[*]NC(C)C(C)(C)C([*])=O,5.5547
[*]CC1CCC(COC(=O)NCCSCCCSCCNC(=O)O[*])CC1,5.5784
[*]CCCCCCNC(=O)CCC=CCCC(=O)N[*],5.6458
[*]CC([*])C(=O)OCCCSCCC#N,5.408
[*]Oc1c(Br)cc(C2(c3cc(Br)c(OC([*])=O)c(Br)c3)CC3CCC2C3)cc1Br,4.8531
[*]C=CC1CC([*])C(F)(F)C1(F)OC(F)(F)C(F)(F)C(F)(F)F,3.4449
[*]CCOCCOC(=O)CCCCCCC(=O)O[*],6.7743
[*]C=Cc1ccc(-c2ccc([*])s2)s1,1.9942
[*]C(=O)c1ccc(C(=O)N(C)c2ccc(Cl)c(N([*])C)c2)cc1,3.3332
[*]Oc1c(C)cc(-c2cc(C)c(OC(=O)CCCCCC([*])=O)c(C)c2)cc1C,4.7241
[*]c1ccc(S(=O)(=O)c2ccc(-n3nc([*])c4ccccc4c3=O)cc2)cc1,3.8603
[*]C(F)(F)C(S1)=CC=C1C(F)(F)O[*],4.9584
[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)OCC,3.5811
C23C(C(=O)N(C1=CC=CC=C1C(F)(F)F)C2=O)C(C=[*])OC3C=[*],5.2302
[*]CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCO[*])cc1,5.243
[*]CCCCCCCCCCOC(=O)CCCCCCCC(=O)O[*],6.6816
[*]CC(=S)CC(=S)[*],2.5423
[*]Cc1cc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O[*])cc3)cc2)cc(C(C)(C)C)c1,4.7039
[*]C(=O)c1ccc(C(=O)N2CCN([*])CC2)cc1,4.6128
[*]CC([*])C(=O)NCC,5.2246
[*]Oc1ccc(SSCCSSc2ccc([*])cc2)cc1,4.0205
[*]C(C)=C([*])SCC,3.9571
[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCC([*])=O)cc2)C(=O)OCCOCCOCC)cc1,5.2606
[*]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)cc2)cc1,2.0871
[*]C(=O)Nc1cccc(NC(=O)c2ccc3[nH]c(-c4ccc(-c5nc6cc([*])ccc6[nH]5)cc4)nc3c2)c1,3.1791
[*]CCOC(=O)CCC(C)CC(=O)O[*],6.6742
[*]SC1CCCC([*])C1,4.9242
[*]NS(=O)Nc1cccc([*])n1,4.5634
[*]CNC(=O)CCCCC(=O)N[*],6.0289
[*]Oc1c(C)cc(N=Nc2ccc(C([*])=O)cc2)cc1C,3.7116
[*]OC(C)COC(=O)CCCCC([*])=O,6.7094
[*]C=CCCCC[*],5.7726
[*]CCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],6.932
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1,3.7683
[*]c1ccc([*])n1C(=O)NO,2.5384
[*]C=CC1CC([*])C(C(=O)Oc2ccccc2)C1C(=O)Oc1ccccc1,5.2819
[*]c1cc(-c2sc(-c3cc(C)c([*])s3)cc2C)c2cccccc1-2,1.8668
[*]OC1CCCC([*])O1,6.1442
[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O[*],5.4028
[*]OC(CC([*])=O)C1CO1,6.757
[*]c1cccc(-c2ccc(-c3ccc([*])s3)s2)n1,2.8359
[*]CNC(=O)CCCCCC(=O)N[*],5.7012
[*]c1ccc2c(c1)c1cc([*])ccc1n2CC1CO1,3.2508
[*]OC(C)CCCCC([*])=O,6.5026
[*]CC([*])(C)C(=O)Oc1ccc(C(=O)C=Cc2ccc(Cl)cc2)cc1,2.9358
[*]CC(OO[*])c1ccc(Br)cc1,5.1335
[*]C=Nc1ccc(S(=O)(=O)c2ccc(N=Cc3ccc(Sc4ccc([*])o4)o3)cc2)cc1,3.0975
[*]CCCN([*])C(C)=O,5.7364
[*]C(=O)CCCCCCCCC(=O)N1CC(C)N([*])CC1C,5.7455
[*]C=C([*])c1cccc(C#C)c1,0.069
[*]Oc1ccc(C(C)(C)c2cc(Cl)c(OC([*])=O)c(Cl)c2)cc1,4.8819
[*]CCCCOC(=O)NCCCCCCNC(=O)O[*],6.3532
[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,4.3827
[*]n1nc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c2ccccc2c1=O,2.9967
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(-c4ccccc4)n3)c1)C2=O,2.3845
[*]CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)O[*],6.8436
[*]Nc1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,3.2673
[*]c1cc2c(s1)-c1sc([*])cc1C2CCCCCCN,2.6725
[*]CC(S1)=CC=C1C(S2)=CC=C2C(=S)[*],2.5023
[*]CCCOC(=O)NCCSCCSCCNC(=O)O[*],5.2508
[*]C=CC1CC([*])C2C(=O)N(c3ccccc3C)C(=O)C12,4.5629
[*]C(=O)C(S1)=CC=C1C(=O)O[*],3.9821
[*]Cc1ccc(COC(=O)O[*])cc1,5.5423
[*]CCCCc1nc2cc3nc([*])[nH]c3cc2[nH]1,4.4637
[*]CCCCCC(=O)N[*],5.9862
[*]Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC([*])=O)cc2)cc1,4.4464
[*]OC(=O)CCCCCCCCCC([*])=O,6.2966
[*]C=CC(C[*])CCC,5.7221
[*]C(=O)SSCCCCCCSSC(=O)N1CCN([*])CC1,4.64
[*]NNC(=O)CCCCC([*])=O,5.6711
[*]Nc1cc(Cl)c([*])cc1Cl,3.1744
[*]CCOCCOC(=O)C1CCC(C(=O)O[*])CC1,6.6414
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc(C(C)(C)C)c(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3C(C)(C)C)cc1)C2=O,2.2297
[*]CCNC(S1)=CC=C1[*],3.9675
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],3.9319
[*]CCCCCCOC(=O)OCCCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O[*])cc2)cc1,4.4708
[*]NNC(=O)c1ccc(C([*])=O)cc1,4.8451
[*]CC(Cl)C(Cl)C([*])Cl,7.1649
[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,3.2149
[*]Nc1c(Cl)cc([*])cc1Cl,4.3983
[*]c1ccc(-c2ccc(-c3nc4ccc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,2.8449
[*]CCCCOC(=O)SNCCCCCCNSC(=O)O[*],5.4377
[*]c1cc(-c2ccc(OC)cc2)c([*])s1,2.6389
[*]C(=O)C(S1)=CC=C1C(=S)O[*],2.753
[*]CC1CC([*])OCO1,6.5995
[*]C=CC1CC([*])C2(Cl)OC(=O)OC12Cl,5.2615
[*]CC([*])C(=O)CC,5.6211
[*]O[Si](C)(C)Oc1ccc([*])cc1,4.9485
[*]CCCCNC(=O)CCCCCCC(=O)NCCCCNC(=O)C(=O)N[*],4.7855
[*]NC(=S)Sc1cc(N)nc([*])n1,3.0317
[*]c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)C([*])(C(F)(F)F)C(F)(F)F)cc1)C2=O,3.3094
[*]CCOCCOCCOC(=O)CCCCC(=O)O[*],6.384
[*]CC1(CO[*])CC2CCC1CC2,5.9128
[*]CC(CC)(CC)CO[*],5.586
[*]C1=CC(C)C(C(=O)C(=O)C2CC3C([*])CC3(O)C2=O)C(=O)N1C,2.7097
[*]CCCN[*],5.2088
[*]Nc1ccc(-c2ccc(NC3=CC(=O)C([*])=CC3=O)cc2)cc1,2.1114
[*]Oc1c(Cl)cc(NC(=O)NCCCCCCNC([*])=O)cc1Cl,4.9474
[*]CC([*])n1cc2ccccc2n1,3.7572
[*]C(c1ccc(N(C)C)cc1)C([*])c1ccc([N+](=O)[O-])cc1,2.3431
[*]Nc1ccc(NC(=O)c2cc(C([*])=O)c(C(=O)O)cc2C(=O)O)cc1,3.0773
[*]NC1=CC(=O)C([*])=CC1=O,1.9466
[*]CCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],6.7001
[*]C(C=C1)=CC=C1OC(=S)C(S2)=CC=C2[*],2.8495
[*]CC(C)(C)COC(=O)CCCCCCCCC(=O)O[*],6.6996
[*]CCCc1nc2cc3sc([*])nc3cc2s1,4.1967
[*]CCCCCCOC(=O)SC(=O)O[*],5.9655
[*]Oc1ccc2cc(C([*])=O)ccc2c1-c1ccccc1,3.7414
[*]CC(CC)(C(=O)O[*])c1ccccc1,5.327
[*]c1ccc(Oc2ccc(-c3nc4cc5sc([*])nc5cc4s3)cc2)cc1,3.2878
[*]CCCCCCOC(=O)CCCCSCCCCC(=O)O[*],5.2687
[*]NNC(=O)CCCCC(=O)NNC(=O)CCCCCCCCC([*])=O,5.6341
[*]CC([*])(C)C(=O)OCC[N+](=O)[O-],4.7247
[*]CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],5.8271
[*]CCCCCNC(=O)C(OC)C(OC)C(=O)N[*],5.6994
[*]c1ccc(-c2ccc(-c3ccc([*])n3C)s2)s1,2.5449
[*]CC([*])C(=O)n1sc2ccccc2c1=O,1.2252
[*]OC1CCC(OC(=O)NCCNC([*])=O)CC1,6.0582
[*]CCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(O[*])c(OC)c3)cc2)cc1OC,3.2659
[*]NC(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],2.5627
[*]C=CC1CC([*])C(C#N)C1,5.8346
[*]C(C#N)=C([*])c1ccccc1,4.3452
[*]CC(OC=O)C(COC(=O)O[*])OC=O,7.0946
[*]C([*])(F)F,7.2027
[*]CC([*])c1ccc(Cl)c(C)c1,4.762
[*]CCCCC(=O)NCCCCCCC(=O)NCCC(=O)N[*],5.7097
[*]CCCCCCOC(=O)NCCCCCCNC(=O)O[*],6.343
[*]c1cc(CCCCCC)c([*])s1,2.5608
[*]c1ccc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,3.1965
[*]c1ccc(-c2cc(CCCCCCBr)c([*])s2)s1,1.9133
[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],5.9072
[*]N1CC(O)=C(C2C(=O)C3=C(C2=O)C(C)(F)N3[*])C1=O,3.4532
[*]c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc6[nH]c([*])nc6c4)C5=O)cc3C2=O)cc1,2.4444
[*]Nc1c([2H])c([2H])c([*])c([2H])c1[2H],3.3666
[*]CC(C)(C)COC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,5.1704
[*]C(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],3.3319
[*]c1ccc(Oc2ccccc2-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)cc1,2.5326
[*]CCCCCCCCCOc1ccc(C=CC=Cc2ccc(O[*])cc2)cc1,3.5795
[*]Oc6ccc(C5(c3ccc(OC(=O)c2ccc(Oc1ccc(C([*])=O)cc1)cc2)cc3)OC(=O)c4ccccc45)cc6,4.0357
[*]CCN(CCOC(=O)c1cccc(C(=O)O[*])c1)c1ccccc1,3.0504
[*]CCOCCOCC#CC#CCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],4.9082
[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)CC3CC2C2CCCC32)cc1,3.4323
[*]CCCCCCCCCCOCCCCCCCCCCOCCCCCO[*],5.9245
[*]CCCCOC(=O)CC(=O)O[*],6.6946
[*]OP(=O)(Oc1cccc2c([*])cccc12)OC1CCCCC1,4.0777
[*]CCCCCCCCOC(=O)CCCCC(=O)O[*],6.8225
[*]CC(=O)NCCCCCCNC(=O)Cc1ccc([*])s1,4.7548
[*]CC(C=C1)=CC=C1C(=O)C(=S)[*],2.9385
[*]CC(S1)=CC=C1C(=O)O[*],4.5212
[*]CCCOC(=O)CCCCCCCCCC(=O)O[*],6.7744
[*]Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC([*])=O)cc2)C(=O)OCCCCCC)cc1,4.8662
[*]CCOC(=O)Nc1ccc(C(C)(C)c2ccc(NC(=O)O[*])cc2)cc1,4.7807
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c(C)c2)cc1C,2.83
[*]CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O[*])cc2)cc1,4.3261
[*]Oc1cccc(OC(=O)c2ccc(Oc3ccc(C([*])=O)cc3)cc2)c1,4.2359
[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C([*])=O)c2)cc1,3.3958
[*]CCCCC(=O)O[*],6.623
[*]C(C=C1)=CC=C1OC(C=C2)=CC=C2O[*],4.7875
[*]CC([*])c1c(F)c(F)c(P(=O)(O)O)c(F)c1F,4.4874
[*]CCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],5.9557
[*]CC1CCCC(CC(=O)N[*])C1,6.0189
[*]CC([*])C(=O)OC(C)C,6.4162
[*]CCCO[*],6.2459
[*]C=Cc1ccc([*])[n+](C)c1,0.8346
[*]OC1CCC(OC(=O)CCCCCCCCC([*])=O)CC1,6.4612
[*]NC(CCCNC(=O)c1ccc(Br)cc1)C([*])=O,4.6803
[*]NC(=O)C(C=C1)=CC=C1C(S2)=CC=C2[*],4.012
[*]c1c(C)cc(Cc2cc(C)c(N3C(=O)c4ccc(Oc5cccc6c(Oc7ccc8c(c7)C(=O)N([*])C8=O)cccc56)cc4C3=O)c(C)c2)cc1C,3.4317
[*]CC(S1)=CC=C1OC(=S)[*],3.7579
[*]C(=O)Nc1cccc(C#Cc2cccc(N3C(=O)c4ccc([*])cc4C3=O)c2)c1,2.8632
[*]C=CC1=C(O)C(O)=C([*])C1,1.3796
[*]CC(=S)NO[*],3.435
[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)CCc3ccccc32)cc1,3.2587
[*]CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O[*])cc2)c2ccccc2)cc1,3.9898
[*]c1ccc(C(=O)Oc2ccc3ccc(OC(=O)c4ccc(N5C(=O)CC(SCCOCCSC6CC(=O)N([*])C6=O)C5=O)cc4)cc3c2)cc1,3.5935
[*]Nc1ccc(CC(C)(C)NC(=O)CCCCCCCCC([*])=O)cc1,4.455
[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O[*],6.4368
[*]CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCO[*],6.0291
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nc(-c4ccccc4)nc(-c4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)n3)c1)C2=O,2.9625
[*]Oc1ccc(NC(=C(C#N)C#N)c2ccc(C(Nc3ccc([*])cc3)=C(C#N)C#N)cc2)cc1,2.4883
[*]C#Cc1cc(OCCCCCC)c(C#Cc2ccc3c(-c4c(O)ccc5cc([*])ccc45)c(O)ccc3c2)cc1OCCCCCC,3.0868
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,2.5354
[*]CC([*])(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,6.3477
[*]c1ccc(Cc2ccc(N3C(=O)C4CCC5C(=O)N([*])C(=O)C5C4C3=O)c(C)c2)cc1C,4.8465
[*]CNOC(=S)[*],4.3013
[*]CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)O[*],6.641
[*]CC([*])c1cc(C)ccc1F,4.5949
[*]CC([*])(Br)Br,5.2567
[*]CC([*])C(=O)N(O)c1ccc(C)cc1,4.2873
[*]Nc1ccc(C#Cc2ccc(C([*])=O)cc2)cc1,2.946
[*]CC(OC(C)=O)C1C(=O)N(c2ccccc2)C(=O)C1([*])Cl,5.0889
[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])sc5c4)cc3s2)cc1,3.0122
[*]CCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,4.4185
[*]Oc1c(C)c(C)c(Oc2ccc(NC(=O)c3ccc(C(=O)Nc4ccc([*])cc4)cc3)cc2)c(C)c1C,3.2842
[*]CC([*])C1CCCCC1C,6.4889
[*]C1CC(C)(C)OC1[*],5.8529
[*]CC(=O)C(=S)C(=O)[*],1.9995
[*]CC(C1=CC=CC=N1)CC(C2=CC=CC=N2)CC(C3=CC=CC=N3)[*],5.3668
[*]CCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],5.9522
[*]CNC(=O)CCCCCCCCCCC(=O)N[*],6.1331
[*]CCCCOC(=O)C1CCC(C(=O)O[*])CC1,6.3839
[*]C1C(=O)OC(=O)C1C1C2CC(C(=O)OC3CCCCC3)C(C2)C1[*],6.0803
[*]CCCOC(=O)CCCCCCCCC(=O)O[*],6.8385
[*]OC(C)C([*])C,5.7581
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],2.8936
[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(Cl)c2)cc1C,5.1208
[*]C(=O)C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],2.9694
[*]OC(=O)CCCCCCCCC([*])=O,5.9944
[*]CC(C)(C)COC(=O)O[*],7.3547
[*]NC(C)C(=O)NCC(=O)NCC(=O)NCC([*])=O,5.9084
[*]NC(C)(C)C([*])=O,6.1893
[*]CC([*])(Cl)Cl,5.4955
[*]CC(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O[*],6.5652
[*]C(S1)=CC=C1OC(=S)O[*],3.5737
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1C(=O)O,3.6534
[*]c1ccc(-c2ccc(-c3ccc([*])n3C)o2)s1,1.929
[*]Oc1ccc(C2(c3ccc(OC([*])=O)c(Cl)c3)CCCCC2)cc1Cl,4.9504
[*]OC1CC(C)CC([*])O1,6.2631
[*]CCOC(=O)Nc1ccc(NC(=O)O[*])cc1,4.8391
[*]OC([*])C(Cl)Cl,6.5565
[*]CC(CCl)O[*],6.3441
[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],3.5671
[*]CC1CCC(COC(=O)CCCCCCCCCCC(=O)O[*])CC1,6.723
[*]C=CC(C)(C)CC(C#N)C[*],5.6628
[*]c1cc(COCCOCCOC)c(-c2cc(CCCCCCCCCCCC)c([*])s2)s1,1.7176
[*]CC(CO[*])(CS(=O)(=O)CCCC)CS(=O)(=O)CCCC,5.4465
[*]Oc1cccc([*])c1,4.9932
