smiles,Egc
[*]CCCCCCCCCCCCCCCCCCCCCC(=O)N[*],5.9891
[*]C1=C(CCCCCC)C(CCCCCC)=C(c2sc(-c3sc([*])c4c3OCCO4)c3c2OCCO3)S1(=O)=O,1.3792
[*]CC(CO)(CO)CO[*],5.7959
[*]CCCCNC(=O)CCCCCCCC(=O)NCCCCNC(=O)C(=O)N[*],5.3591
[*]OC(CCCCCCC=C)CC([*])=O,5.8983
[*]c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)C([*])(C(F)(F)F)C(F)(F)F)cc1)C2=O,3.3094
[*]OC([*])CCCCC,6.039
[*]c1ccc(-c2cnc3cc(-c4ccc5nc([*])cnc5c4)ccc3n2)cc1,3.2178
[*]NC(CCC(=O)OCCCCCCCC)C([*])=O,5.9976
[*]CCCCCCCCCCCCCCCCCCCCOC(=O)C(=O)O[*],5.2426
[*]NC(Cc1ccccc1)C([*])=O,5.5152
[*]c1ccc([*])n1CCC(=O)OC(C)C(=O)OCC,2.0885
[*]CC(C)(C)COC(=O)CC(=O)O[*],6.7138
[*]CCC(=O)OC(=O)CCc1ccc([*])s1,4.6241
[*]c1ccc(-c2ccc(-c3ccc([*])n3-c3c(F)c(F)c(F)c(F)c3F)s2)s1,2.5698
[*]CC(C[N-][N+]#N)O[*],5.5722
[*]CCc1c(Cl)c(Cl)c([*])c(Cl)c1Cl,4.5904
[*]N=C1c2ccccc2C(=Nc2ccc([*])cc2)c2ccccc21,1.6985
[*]c1ccc(C(=O)c2ccc(-n3nc(-c4ccc(Oc5ccc(-c6nn([*])c(=O)c7ccccc67)cc5)cc4)c4ccccc4c3=O)cc2)cc1,3.4719
[*]Oc1cccc(Oc2cccc([*])n2)c1,4.536
[*]CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],5.8271
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],2.8936
[*]c1ccc(-c2ccc([Si](C)(C)c3ccc([*])s3)s2)cc1,3.5832
[*]C([2H])=C([*])[2H],1.4005
[*]C([2H])([2H])C([*])([2H])C([2H])=C([2H])[2H],5.9833
[*]C(=O)C(S1)=CC=C1C(=O)C(S2)=CC=C2[*],2.966
[*]CNC(=S)O[*],4.6235
[*]CCCC(C)O[Si](C)(C)O[*],6.2127
[*]CC([*])C(=O)OCCSCC#N,5.2595
[*]CCCCCc1nnc([*])o1,6.1707
[*]C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCC)c([*])cc2OC)cc1,3.0704
[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ncc([*])s6)c(=O)c5cc4c3=O)cc2)cc1,1.9001
[*]Oc1ccc(C(C)(CC)c2ccc(OC([*])=O)cc2)cc1,5.0105
[*]OC(=O)CCCCCCCCCC([*])=O,6.2966
[*]C=NCCCCCCN=Cc1ccc(Sc2ccc([*])o2)o1,3.6661
[*]Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,5.0272
[*]c1ccc(-c2ccc(-c3ccc(-c4cnc5ccc(-c6ccc7ncc([*])nc7c6)cc5n4)cc3)cc2)cc1,3.1009
[*]C(=O)OCC(C)(C)COC(=O)N1CCN([*])C(C)C1,5.8979
[*]CNOC(C=C1)=CC=C1[*],4.831
[*]CC(=O)OC(=O)[*],6.3725
[*]C=CC1CC([*])C2C(=O)N(CCCCCC)C(=O)C12,4.6556
[*]CC(C=C1)=CC=C1OC(S2)=CC=C2[*],4.5691
[*]CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],5.905
[*]C(=O)NCCCCCCNC(=O)c1cnn([*])c1,5.1584
[*]CCC(C#N)CC(C)=C([*])C,5.2759
[*]CC([*])Br,6.0567
[*]CCNC(=S)[*],3.7044
[*]NC(CC(=O)OCCC)C([*])=O,5.0074
[*]C(=O)COCCOCC(=O)N1CCN([*])CC1,5.6095
[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC([*])=O)cc2)C(=O)OC)cc1,5.2022
[*]c1nc2c(n1C)C(=O)N([*])C2=O,4.0674
[*]CCCCCCCCCCCCNC(=O)CC(=O)N[*],5.7842
[*]CCC=C([*])C,5.3639
[*]c1ccc2c(c1)Cc1cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)ccc1-2,2.6588
[*]CC#CC#CCOc1ccc(C(C)(C)c2ccc(O[*])cc2)cc1,4.3962
[*]C(F)(F)C([*])(F)c1ccccc1,5.6014
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3O[*],3.9661
[*]CC([*])(C)C(=O)OC(C(F)(F)F)C(F)(F)F,6.0312
[*]c1cccc(-c2nc3cc4nc([*])c(-c5ccccc5)nc4cc3nc2-c2ccccc2)c1,2.9837
[*]Nc1ccc(CC(C)(C)NC(=O)CCCCCCCCC([*])=O)cc1,4.455
[*]OC1CCCCCC1[*],5.6512
[*]CCCCCNC(=O)O[*],6.3761
[*]c1ccc2cc(N([*])c3ccccc3)ccc2c1,2.8541
[*]CC([*])C(=O)NCCC,6.0177
[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,5.1162
[*]c1ccc([*])n1CCCCCC,2.8542
[*]OC(C=C)CC([*])=O,6.1885
[*]NC(CC([*])=O)C(=O)OCCCCCCCC,5.5889
[*]NC(CCCNC(=O)c1ccc(F)cc1)C([*])=O,4.7549
[*]c1nc(Cl)nc(N(c2ccccc2)c2nc(Nc3ccccc3)nc(N([*])c3ccccc3)n2)n1,3.6448
[*]Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc([*])cc3)c2)cc1,3.4563
[*]CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,4.8693
[*]CCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N[*],5.9612
[*]c1ccc([*])c(O)c1,5.0734
[*]c1ccc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,3.1965
[*]C(=O)OCCCCCCCCCCCCOC(=O)c1ccc(N2C(=O)c3ccc([*])cc3C2=O)cc1,3.2472
[*]CC([*])OC(=O)c1cccnc1,4.7397
[*]C(=O)OC(C=C1)=CC=C1C(=S)[*],2.9816
[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C(F)(F)C1(F)F,7.2142
[*]OC1CCC(OC(=O)CCC([*])=O)CC1,6.4253
[*]C(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],2.8474
[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(N6C(=O)c7ccc([*])cc7C6=O)cccc45)cc2)C3=O)cc1,2.8645
[*]CCCCc1nc(-c2ccc(-c3csc([*])n3)cc2)cs1,3.7312
[*]C(=O)OC1CCC(OC(=O)N2CC(C)N([*])CC2C)CC1,5.8738
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],4.4103
[*]CCCCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O[*],5.8517
[*]CC([*])C(F)(F)C(F)(F)C(F)(F)F,8.6189
[*]Oc1ccc(Oc2ccc(P(C)(=O)c3ccc([*])cc3)cc2)cc1,4.6613
[*]NC(S1)=CC=C1C(S2)=CC=C2C[*],3.3296
[*]CCOCCOCCOC(=O)COCC(=O)O[*],6.0666
[*]Cc1c(O)c(C(C)=O)cc(CNC(=S)N[*])c1OC,3.7679
[*]C=C([*])c1ccc(N)cc1,0.2588
[*]CC(C)C1COC2C(C(=O)OC(O)(C(F)(F)F)C(F)(F)C[*])CC12,6.2241
[*]OC(F)(F)OC(F)(F)C([*])(F)F,9.8151
[*]C=Cc1cccc([*])c1,3.0128
[*]Nc1ccc(NC(=O)CCCCCCCC([*])=O)cc1,4.5152
[*]CCN1C(=O)C(=CC=C2SC(=S)N([*])C2=O)SC1=S,2.2801
[*]CCCCCCNC(=O)CCCCCC(=O)N[*],5.936
[*]CCC1CC([*])C2C3CC(CC)C(C3)C12,6.6502
[*]C(=O)Nc1nc(C#N)c([*])n1C,4.1864
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1,3.7683
[*]CC([*])C(=O)OC(C)C,6.4162
[*]c1ccc(N([*])c2ccc(S(=O)(=O)O)cc2)cc1,3.3685
[*]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)cc2C(C)(C)C)cc1,1.9644
[*]OC(=O)CCCCC([*])=O,6.1659
[*]CC([*])(C)C(=O)OCCC#N,6.1882
[*]c1ccc(S(=O)(=O)c2ccc(-n3nc(-c4ccccc4)c4ccc(Oc5ccc6c(-c7ccccc7)nn([*])c(=O)c6c5)cc4c3=O)cc2)cc1,3.4595
[*]NC(CSC(=O)OCc1ccccc1)C([*])=O,5.0387
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccc(F)cc2)cc1,3.4967
[*]CC([*])(C)C(=O)OCC,6.4148
[*]c1sc([*])c2nc(CCCCCC)c(CCCCCC)nc12,0.3579
[*]CCCNC(=O)CCCCCCCC(=O)NCCCNC(=O)C(=O)N[*],4.7768
[*]OC(=O)CCCCCCCCCCCC([*])=O,6.2745
[*]C(=O)Nc1ccc(NC(=O)c2ccc3[nH]c(-c4cc(-c5nc6cc([*])ccc6[nH]5)cc(N5C(=O)c6ccccc6C5=O)c4)nc3c2)cc1,2.3407
[*]CCOC(=O)c1ccc(O[*])c(C)c1,4.4876
[*]C=C([*])c1cccc2ccccc12,0.8664
[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CSCCSCC(=O)O[*],5.0898
[*]CCCCCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O[*],5.6445
[*]CCC(C)(C)CC(C)CNC(=O)CCCCC(=O)N[*],5.8095
[*]OC1C(C)(C)C(OC([*])=O)C1(C)C,6.5093
[*]OC(C)COC(=O)CCCCCCCCC([*])=O,6.952
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,2.5757
[*]CC([*])c1nc(N)nc(N)n1,5.2767
[*]CC(=O)NC(=S)[*],2.887
[*]CC([*])c1ccc(C(=O)OCCCCCC)cc1,4.7078
[*]CC(S1)=CC=C1CC(S2)=CC=C2[*],4.626
[*]C(=O)OCCOC(=O)N1CC(C)N([*])CC1C,5.9632
[*]CC(CC)(CC)CO[*],5.586
[*]CCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],5.9688
[*]CCOC(=O)O[*],7.5976
[*]c1ccc(Oc2ccc(N3C(=O)N([*])C3=O)cc2)cc1,4.3691
[*]CC(CCl)(CCl)COC(=O)CCCCC(=O)O[*],6.8357
[*]CC(CS(C)(=O)=O)O[*],5.2613
[*]CCCCCOC(=O)CCC(C)CC(=O)O[*],6.7005
[*]CC([*])N,5.222
[*]CCCCCCCNC(=O)C=CCCC=CC(=O)N[*],5.3907
[*]CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(-c2cccc(C(=O)O[*])c2)c1,4.3076
[*]CC([*])C(=O)OCF,6.4866
[*]c1cc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc(C(F)(F)F)c1,3.3576
[*]Oc1ccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(NC(=O)c4ccc(Oc5nc([*])nc(Sc6ccccc6)n5)cc4)cc3)cc2)cc1,3.8673
[*]c1cc(CCCCCCCC)c([*])s1,2.5682
[*]NC(CC([*])=O)c1ccccc1,5.6573
[*]Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC([*])=O)cc2)cc1,4.4464
[*]C(=O)NCCCCCCNC(=O)c1ccc([*])nc1,4.574
[*]CCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],6.2416
[*]Oc1ccc(Sc2ccc([*])cc2)cc1,4.5667
[*]C1=CC=C(c2sc(-c3sc([*])c4c3OCCO4)c3c2OCCO3)S1(=O)=O,1.7929
[*]CCCCCCCCCCOCCCCCCCCCCOCCCCCCO[*],6.1357
[*]OC(F)(F)C(F)(F)C(F)(F)C([*])(F)F,9.0549
[*]c1cccc2c(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cccc12,2.5506
[*]NNC(=O)c1cccc(C([*])=O)c1,5.0927
[*]CCCCCCCCCCOC(=O)CCC=CCCC(=O)O[*],6.0842
[*]COC(=O)NCCNC[*],5.81
[*]OC(=O)CCCCCCCC([*])=O,6.2617
[*]COC(S1)=CC=C1O[*],4.8466
[*]CCCCCCCCCCCCCCCCCCOCO[*],6.7236
[*]c1ccc(-c2ccc([*])c(CCCCCC)n2)nc1CCCCCC,3.9211
[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,3.2757
[*]CC(CS(=O)(=O)CCCCC)O[*],6.4419
[*]CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1)c1ccccc1,4.4335
[*]Nc1ccc(-c2ccc(NC(=O)c3cc(C(=O)O)c(C([*])=O)cc3C(=O)O)cc2)cc1,3.2555
[*]CC([*])C(=O)Oc1cccc(C)c1,4.8262
[*]c1ccc(Cc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,2.6697
[*]OC(=O)c1ccc(CCc2ccc(C([*])=O)cc2)cc1,4.4852
[*]CC([*])(F)C(=O)OCC,6.7238
[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(-c7nc8ccccc8n7-c7ccc(-n8c([*])nc9ccccc98)cc7)cc6)cc5)cc4)cc3)cc2)cc1,3.2485
[*]CCN([*])C(=O)c1c(F)cc(F)cc1F,4.6328
[*]CCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],5.6744
[*]CCCCCCCNC(=O)CCCCCCCC(=O)N[*],5.8296
[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CCC(CC)CC2)cc1,2.9185
[*]c1ccc(-c2ccc(-c3cc(SCCCCCCCCCC)c([*])s3)cc2)cc1,3.0684
[*]c1ccc2cc(-c3nc4cc5sc([*])nc5cc4s3)ccc2c1,3.27
[*]NC(C)(C)C([*])=O,6.1893
[*]Oc1cccc2c(OC(=O)Oc3ccc(OC([*])=O)cc3)cccc12,4.0608
[*]C(=O)N1CC(=O)N(C(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)C1=O,3.533
[*]CCNC(=O)c1cccc(O[*])c1,4.5918
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.6168
[*]c1cc2c(s1)-c1sc([*])cc1C2=C1c2ccsc2-c2sccc21,1.3371
[*]N1C(=O)c2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N([*])C(=O)C6C5)CC4C3=O)cc2C1=O,4.0715
[*]OC(C)COC(=O)C1CCC(C([*])=O)CC1,6.3027
[*]CC([*])C(=O)NCO,6.0779
[*]CCCCCCNC(=O)C1CC1(C)C(=O)N[*],6.1739
[*]c1ccc(-c2nc3ccc(Oc4ccc5nc([*])c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,3.199
[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,5.6034
[*]CC(S1)=CC=C1OC(S2)=CC=C2[*],4.6308
[*]CCOCCOC(=O)CCC(=O)O[*],6.5538
[*]OC([*])C=C,6.1637
[*]C=Cc1ccc([*])c(F)c1,2.259
[*]c1ccc(-c2nc3cc(-c4ccc5oc([*])nc5c4)ccc3o2)cc1,3.1145
[*]CCNC(S1)=CC=C1[*],3.9675
[*]Oc1ccc(NC(=C(C#N)C#N)c2ccc(-c3ccc(-c4ccc(C(Nc5ccc([*])cc5)=C(C#N)C#N)cc4)cc3)cc2)cc1,3.7835
[*]c1ccc(Oc2ccc(-c3nc4ccc(Oc5ccc6nc([*])c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,3.2296
[*]CC(O[*])C1CC(F)(F)C1(F)F,6.5249
[*]c1cc(N=Nc2ccc(S(=O)(=O)O)cc2)cc([*])c1O,3.0327
[*]CCCN([*])C(=O)c1ccccc1,5.2083
[*]C(=O)C(S1)=CC=C1C(C=C2)=CC=C2O[*],2.8763
[*]C(c1cccs1)=c1ccc(=c2ccc(=C(c3cccs3)c3ccc(-c4ccc([*])s4)s3)s2)s1,1.0381
[*]OC(C)CCOC(=O)CCCCCCCCCCC([*])=O,6.742
[*]CCCCCNC(=S)N[*],4.4944
[*]CCCCCCCCCCOC(=O)CCCCCCC(=O)O[*],6.7689
C23C(C(=O)N(C1=CC=CC=C1C(F)(F)F)C2=O)C(C=[*])OC3C=[*],5.2302
[*]CCCCCCCCc1nc2cc3sc([*])nc3cc2s1,4.3173
[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)F,6.4207
[*]CC(O[*])C(C)(C)C,5.5394
[*]CCCCOC(=O)C(=O)O[*],5.0922
[*]CCOCCOC(=O)C(C)C(=O)O[*],6.4398
[*]c1cc(-c2sc(-c3cc(CCCC)c([*])s3)cc2CCCC)c2cccccc1-2,1.9772
[*]CCN([*])C(=O)c1c(F)cc(F)c(F)c1F,4.9884
[*]NC(CCCCNC(=O)NCCCNC([*])=O)C(=O)OC,5.6996
[*]OC(=O)CCSCc1ccc(CSCCC([*])=O)cc1,4.567
[*]c1sc([*])c(C)c1C,3.3355
[*]NC(S1)=CC=C1C(C=C2)=CC=C2C(=S)[*],3.3567
[*]CC([*])(C)C(=O)Oc1ccc2ccccc2c1,3.6336
[*]C(=O)Oc1ccc2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2c1,2.5688
[*]Oc1ccc(OC([*])=O)cc1,5.1376
[*]OC([*])CCCC,6.6222
[*]N=Nc1ccc([*])cc1,1.7643
[*]C#Cc1cc(OCC(CC)CCCC)c(C#Cc2cc(OCCNCCCC)c([*])cc2OCCNCCCC)cc1OCC(CC)CCCC,2.9566
[*]c1ccc(-c2nnc([*])o2)cc1,3.0775
[*]OC(CCl)CC([*])=O,6.865
[*]CC1(C)CC(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)CC(C)(C)C1,3.6926
[*]CC(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],3.9429
[*]CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)O[*],6.641
[*]C([*])(C#N)C#N,4.3364
[*]C(=O)SSCCCCSSC(=O)N1CCN([*])CC1,4.2166
[*]Oc1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(Nc5ccc([*])cc5)cc4)cc3)cc2)cc1,2.99
[*]CCC([2H])C([*])([2H])C,6.8414
[*]CC(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],3.3769
[*]NNC(=O)C([*])=O,5.5325
[*]CC(O[*])c1ccco1,5.0251
[*]CCOCCOCCOC(=O)CCC(=O)O[*],6.2323
[*]CCCCNC(=O)C(OC)C(OC)C(=O)N[*],5.4347
[*]CCCOC(=O)NCCCCCCNC(=O)O[*],6.2372
[*]CC([*])(F)C(C)=O,4.643
[*]C=CC1CC([*])C(C#N)(CCC)C1,6.0806
[*]C(=O)C(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],2.5282
[*]C1(C)CC([*])(C)C(=O)N(C)C1=O,5.3373
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4[nH]3)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,2.2203
[*]c1cc2c(s1)-c1sc(-c3sc(-c4sc([*])c5c4OCCO5)c4c3OCCO4)cc1C2=O,1.2584
[*]C=Cc1ccc([*])n1C,1.53
[*]Cc1ccc(COC(=O)CCCCCCCCCCCCCCCCCCC(=O)O[*])cc1,5.5452
[*]CC(=S)C(C=C1)=CC=C1N[*],2.6292
[*]OC1C(O)C([*])OC(CO)C1O,6.8487
[*]C(Cl)=C(c1ccccc1)c1ccc([*])cc1,2.8757
[*]CC(O)CN([*])c1cc(C)c(N=Nc2ccc(Cl)cc2)c(C)c1,2.6365
[*]c1ccc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c(C)c1,2.9393
[*]CC([*])C(=O)Nc1ccccc1Cl,4.5631
[*]CCCCC(=O)NCCCCCCNC(=O)CCCO[*],5.9543
[*]Nc1ccc(NC(=O)C=CC([*])=O)cc1,2.7273
[*]C([2H])([2H])C([*])(C(=O)OC([2H])([2H])C([2H])([2H])[2H])C([2H])([2H])[2H],6.3862
[*]NC(CCCNC(=O)c1ccc(Br)cc1)C([*])=O,4.6803
[*]c1cc(CCCCCC)c([*])s1,2.5608
[*]Oc1ccc2ccccc2c1N=Nc1ccc(C([*])=O)cc1,2.8394
[*]CC([*])(Cl)C#N,6.5592
[*]CCCCCNC(=O)CCCCCCCCC(=O)NCCCCCNC(=O)C(=O)N[*],5.7501
[*]NC1CCC(CC(C)(C)NC(=O)CCCCC([*])=O)CC1,5.8982
[*]C(=O)Nc1cccc(NC(=O)c2ccc(-c3nc4cc([*])ccc4[nH]3)cc2)c1,3.2886
[*]c1ccc2c(c1)c1cc([*])ccc1n2-c1ccccc1,3.553
[*]C(=O)C(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],1.9407
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(OCCCCCCCC)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,2.6342
[*]C=CC1CC([*])C2(Cl)OC(=O)OC12Cl,5.2615
[*]CC1(C)CC(CC2(C)CC(N3C(=O)N4C(c5ccc(OC)cc5)N([*])C(=O)N4C3c3ccc(OC)cc3)CC(C)(C)C2)CC(C)(C)C1,4.8726
[*]Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5CC=CCC5C4=O)c3)cc2)cc1,3.5748
[*]CC([*])c1cc[n+](CCCC)cc1,0.5958
[*]OC(=O)C1CCC(C(=O)OC2COC3C([*])COC23)CC1,6.4746
[*]C=CC1CC([*])C(C(F)(F)F)(C(F)(F)F)C1(F)F,5.3867
[*]COc1ccc(C(=C(Cl)Cl)c2ccc(O[*])cc2)cc1,4.1966
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,3.2294
[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,2.7192
[*]CCCCCc1ccc(CCCCCOC(=O)c2ccc(C(=O)O[*])cc2)cc1,3.7742
[*]CC([*])(C)C(=O)OCc1cccs1,4.9884
[*]CCCCCC([*])CC,6.7743
[*]CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+]([*])(C)C,0.1771
[*]C=CC(C)C([*])C(=O)OCCCC,5.2364
[*]CC([*])C(=O)NCC(F)(F)C(F)(F)C(F)(F)F,5.7825
[*]CNC(=O)N[*],5.4697
[*]CC(=S)C(S1)=CC=C1O[*],2.8161
[*]Oc1ccc(S(=O)(=O)c2ccc3cc(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c([*])c(C)c6C)c(C)c5C)cc4)ccc3c2)cc1,3.4715
[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C([*])=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,4.4545
[*]Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC([*])=O)cc2)C(=O)OCCCCCC)cc1,4.8662
[*]CCSSCCOCO[*],5.3189
[*]CCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,4.1632
[*]NC(Cc1c[nH]c2ccccc12)C([*])=O,4.3631
[*]c1ccc(Oc2ccc(-c3cc(OCCCCCC)c(-c4ccc(Oc5ccc(-c6nnc([*])o6)cc5)cc4)cc3OCCCCCC)cc2)cc1,3.3395
[*]CCCCCCCCCCCCCCCCOC(=O)CCCCC(=O)O[*],6.7152
[*]c1ccc(-c2nnc(-c3cccc(-c4nnc([*])o4)n3)o2)cc1,3.8824
[*]CCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)O[*],6.4999
[*]c1ccc(Oc2cc(C(C)(C)C)ccc2Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,2.2831
[*]CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],5.9174
[*]C(F)(F)C(S1)=CC=C1C(F)(F)C(S2)=CC=C2[*],3.3802
[*]Nc1cccc(NC(=O)CCCCCCC([*])=O)c1,4.8656
[*]C(=O)N([*])CC=C,5.5128
[*]CC([*])C(F)(F)F,8.2263
[*]CCOC(=O)C1CCC(C(=O)O[*])CC1,6.5843
[*]Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc([*])cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,3.3682
[*]C(=O)OC1=NCCN1[*],5.1364
[*]c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)c2)cc1,2.46
[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,3.571
[*]c1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,3.3278
[*]C=CC(C)C[*],5.7207
[*]CCCCCCNC(=O)CCC=CCCC(=O)N[*],5.6458
[*]CCCCC(=O)O[*],6.623
[*]C=CC(C)CCCCCCCCC[*],5.8829
[*]CCCCCCNC(=O)C(=O)N[*],5.1495
[*]CC(C)(C)COC(=O)Nc1ccc(NC(=O)O[*])cc1,4.8883
[*]CCCS(=O)(=O)CCCS(=O)(=O)CCCOC(=O)c1ccccc1C(=O)O[*],5.0984
[*]Oc1ccc(Oc2ccc(NC(=C(C#N)C#N)c3ccc(-c4ccc(-c5ccc(C(Nc6ccc([*])cc6)=C(C#N)C#N)cc5)cc4)cc3)cc2)cc1,3.2228
[*]Nc1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,3.2673
[*]CC([*])C(=O)OCCCCCCSCC#N,5.2126
[*]c1ccc2c(c1)c1cc([*])ccc1n2C(=O)OCC,3.932
[*]CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,5.0895
[*]c1cc(CCCCCCCCC)c([*])s1,2.5759
[*]C(C#N)=C(c1ccccc1)c1ccc([*])cc1,4.0078
[*]CC(CC)(CO)CO[*],5.2286
[*]C([2H])([2H])C([*])([2H])Cl,6.2382
[*]CC(C)(CCl)O[*],5.7953
[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc(-c5ccc6nc([*])cc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,3.1298
